_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
1796,NORMAL,585,7,2023-12-21T22:40:07,Liberty Ave & Gross St,2023-12-21T22:49:52,12,O'Hara St and University Place,MEMBER
1797,NORMAL,1757,21,2023-12-21T22:29:11,Liberty Ave & Stanwix St,2023-12-21T22:58:28,21,Liberty Ave & Stanwix St,CASUAL
1798,NORMAL,1943,21,2023-12-21T22:26:49,Liberty Ave & Stanwix St,2023-12-21T22:59:12,21,Liberty Ave & Stanwix St,CASUAL
1799,NORMAL,495,6,2023-12-21T22:18:54,10th St & Penn Ave,2023-12-21T22:27:09,4,Burns White Center at 3 Crossings,CASUAL
1800,NORMAL,527,6,2023-12-21T22:18:26,10th St & Penn Ave,2023-12-21T22:27:13,4,Burns White Center at 3 Crossings,CASUAL
1801,NORMAL,339,17,2023-12-21T22:02:10,Taylor St & Liberty Ave,2023-12-21T22:07:49,19,42nd St & Butler St,MEMBER
1802,NORMAL,412,12,2023-12-21T21:54:55,O'Hara St and University Place,2023-12-21T22:01:47,48,S Millvale Ave & Centre Ave,MEMBER
1803,NORMAL,764,23,2023-12-21T21:52:22,North Shore Trail & Fort Duquesne Bridge,2023-12-21T22:05:06,39,S 12th St & E Carson St,MEMBER
1804,NORMAL,401,48,2023-12-21T21:45:48,S Millvale Ave & Centre Ave,2023-12-21T21:52:29,7,Liberty Ave & Gross St,MEMBER
1805,NORMAL,219,7,2023-12-21T21:24:56,Liberty Ave & Gross St,2023-12-21T21:28:35,17,Taylor St & Liberty Ave,MEMBER
1806,NORMAL,235,7,2023-12-21T21:24:36,Liberty Ave & Gross St,2023-12-21T21:28:31,17,Taylor St & Liberty Ave,MEMBER
1807,NORMAL,1164,6,2023-12-21T21:14:35,10th St & Penn Ave,2023-12-21T21:33:59,19,42nd St & Butler St,CASUAL
1808,NORMAL,587,27,2023-12-21T21:11:41,W Station Square Dr & Bessemer Court,2023-12-21T21:21:28,9,South Side Trail & S 4th St,MEMBER
1809,NORMAL,359,40,2023-12-21T21:10:31,7th St & Penn Ave,2023-12-21T21:16:30,58,W North Ave & Federal St,MEMBER
1810,NORMAL,341,40,2023-12-21T21:10:19,7th St & Penn Ave,2023-12-21T21:16:00,58,W North Ave & Federal St,MEMBER
1811,NORMAL,307,57,2023-12-21T21:05:49,52nd St & Butler St,2023-12-21T21:10:56,35,Butler St & 36th St,CASUAL
1812,NORMAL,254,30,2023-12-21T20:54:56,Shady Ave & Ellsworth Ave,2023-12-21T20:59:10,15,Ivy St & Walnut St,MEMBER
1813,NORMAL,375,34,2023-12-21T20:50:09,N Dithridge St & Centre Ave,2023-12-21T20:56:24,50,Atwood St & Bates St,MEMBER
1814,NORMAL,609,41,2023-12-21T20:09:03,S 22nd St & Sidney St,2023-12-21T20:19:12,26,S 27th St & Sidney St. (Southside Works),MEMBER
1815,NORMAL,246,12,2023-12-21T20:05:44,O'Hara St and University Place,2023-12-21T20:09:50,48,S Millvale Ave & Centre Ave,MEMBER
1816,NORMAL,303,37,2023-12-21T20:04:16,S Negley Ave & Centre Ave,2023-12-21T20:09:19,36,Penn Ave & S Pacific Ave,MEMBER
1817,NORMAL,615,53,2023-12-21T19:51:11,Centre Ave & Heldman St,2023-12-21T20:01:26,58,W North Ave & Federal St,MEMBER
1818,NORMAL,149,26,2023-12-21T19:41:44,S 27th St & Sidney St. (Southside Works),2023-12-21T19:44:13,41,S 22nd St & Sidney St,MEMBER
1819,NORMAL,1927,26,2023-12-21T19:36:43,S 27th St & Sidney St. (Southside Works),2023-12-21T20:08:50,41,S 22nd St & Sidney St,MEMBER
1820,NORMAL,151,13,2023-12-21T19:32:49,S Bouquet Ave & Sennott St,2023-12-21T19:35:20,50,Atwood St & Bates St,MEMBER
1821,NORMAL,353,51,2023-12-21T19:29:28,Coltart Ave & Forbes Ave,2023-12-21T19:35:21,20,Boulevard of the Allies & Parkview Ave,MEMBER
1822,GRACE_PERIOD,13,51,2023-12-21T19:28:58,Coltart Ave & Forbes Ave,2023-12-21T19:29:11,51,Coltart Ave & Forbes Ave,MEMBER
1823,NORMAL,358,12,2023-12-21T19:22:17,O'Hara St and University Place,2023-12-21T19:28:15,34,N Dithridge St & Centre Ave,MEMBER
1824,NORMAL,793,12,2023-12-21T19:21:47,O'Hara St and University Place,2023-12-21T19:35:00,11,Ellsworth Ave & N Neville St,MEMBER
1825,NORMAL,372,15,2023-12-21T19:18:22,Ivy St & Walnut St,2023-12-21T19:24:34,30,Shady Ave & Ellsworth Ave,MEMBER
1826,NORMAL,971,23,2023-12-21T19:02:28,North Shore Trail & Fort Duquesne Bridge,2023-12-21T19:18:39,31,First Ave & B St,MEMBER
1827,NORMAL,710,48,2023-12-21T19:00:17,S Millvale Ave & Centre Ave,2023-12-21T19:12:07,41,S 22nd St & Sidney St,MEMBER
1828,NORMAL,248,54,2023-12-21T18:59:18,W Ohio St & Brighton Rd,2023-12-21T19:03:26,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1829,NORMAL,361,28,2023-12-21T18:52:20,Fifth Ave & S Bouquet St,2023-12-21T18:58:21,34,N Dithridge St & Centre Ave,MEMBER
1830,NORMAL,702,23,2023-12-21T18:50:00,North Shore Trail & Fort Duquesne Bridge,2023-12-21T19:01:42,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1831,NORMAL,264,49,2023-12-21T18:41:41,Technology Dr & Bates St,2023-12-21T18:46:05,10,Zulema St & Coltart Ave,MEMBER
1832,NORMAL,1202,21,2023-12-21T18:37:26,Liberty Ave & Stanwix St,2023-12-21T18:57:28,19,42nd St & Butler St,MEMBER
1833,NORMAL,922,19,2023-12-21T18:33:44,42nd St & Butler St,2023-12-21T18:49:06,6,10th St & Penn Ave,CASUAL
1834,NORMAL,526,29,2023-12-21T18:30:50,Forbes Ave & Schenley Dr,2023-12-21T18:39:36,15,Ivy St & Walnut St,MEMBER
1835,NORMAL,635,20,2023-12-21T18:29:24,Boulevard of the Allies & Parkview Ave,2023-12-21T18:39:59,26,S 27th St & Sidney St. (Southside Works),MEMBER
1836,NORMAL,290,36,2023-12-21T18:09:31,Penn Ave & S Pacific Ave,2023-12-21T18:14:21,25,Penn Ave & S Whitfield St,MEMBER
1837,NORMAL,648,12,2023-12-21T18:08:49,O'Hara St and University Place,2023-12-21T18:19:37,37,S Negley Ave & Centre Ave,MEMBER
1838,NORMAL,874,12,2023-12-21T18:08:47,O'Hara St and University Place,2023-12-21T18:23:21,25,Penn Ave & S Whitfield St,MEMBER
1839,NORMAL,249,58,2023-12-21T18:02:26,W North Ave & Federal St,2023-12-21T18:06:35,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1840,NORMAL,283,58,2023-12-21T18:02:00,W North Ave & Federal St,2023-12-21T18:06:43,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1841,NORMAL,185,27,2023-12-21T17:58:03,W Station Square Dr & Bessemer Court,2023-12-21T18:01:08,9,South Side Trail & S 4th St,MEMBER
1842,NORMAL,295,49,2023-12-21T17:55:31,Technology Dr & Bates St,2023-12-21T18:00:26,26,S 27th St & Sidney St. (Southside Works),MEMBER
1843,NORMAL,350,39,2023-12-21T17:54:00,S 12th St & E Carson St,2023-12-21T17:59:50,41,S 22nd St & Sidney St,CASUAL
1844,NORMAL,707,59,2023-12-21T17:41:58,Forbes Ave at TCS Hall (CMU Campus),2023-12-21T17:53:45,30,Shady Ave & Ellsworth Ave,MEMBER
1845,NORMAL,400,36,2023-12-21T17:37:18,Penn Ave & S Pacific Ave,2023-12-21T17:43:58,48,S Millvale Ave & Centre Ave,MEMBER
1846,NORMAL,296,49,2023-12-21T17:36:28,Technology Dr & Bates St,2023-12-21T17:41:24,26,S 27th St & Sidney St. (Southside Works),MEMBER
1847,NORMAL,891,51,2023-12-21T17:36:24,Coltart Ave & Forbes Ave,2023-12-21T17:51:15,37,S Negley Ave & Centre Ave,MEMBER
1848,NORMAL,877,23,2023-12-21T17:32:41,North Shore Trail & Fort Duquesne Bridge,2023-12-21T17:47:18,58,W North Ave & Federal St,CASUAL
1849,NORMAL,931,23,2023-12-21T17:31:26,North Shore Trail & Fort Duquesne Bridge,2023-12-21T17:46:57,58,W North Ave & Federal St,MEMBER
1850,NORMAL,98,50,2023-12-21T17:21:47,Atwood St & Bates St,2023-12-21T17:23:25,20,Boulevard of the Allies & Parkview Ave,MEMBER
1851,NORMAL,475,39,2023-12-21T17:17:56,S 12th St & E Carson St,2023-12-21T17:25:51,26,S 27th St & Sidney St. (Southside Works),CASUAL
1852,NORMAL,277,11,2023-12-21T17:08:04,Ellsworth Ave & N Neville St,2023-12-21T17:12:41,34,N Dithridge St & Centre Ave,MEMBER
1853,NORMAL,1014,54,2023-12-21T17:07:11,W Ohio St & Brighton Rd,2023-12-21T17:24:05,54,W Ohio St & Brighton Rd,MEMBER
1854,NORMAL,1449,58,2023-12-21T17:05:59,W North Ave & Federal St,2023-12-21T17:30:08,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1855,NORMAL,1491,58,2023-12-21T17:05:47,W North Ave & Federal St,2023-12-21T17:30:38,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
1856,NORMAL,587,13,2023-12-21T17:05:10,S Bouquet Ave & Sennott St,2023-12-21T17:14:57,20,Boulevard of the Allies & Parkview Ave,MEMBER
1857,NORMAL,1252,4,2023-12-21T17:05:00,Burns White Center at 3 Crossings,2023-12-21T17:25:52,36,Penn Ave & S Pacific Ave,MEMBER
1858,NORMAL,656,7,2023-12-21T17:04:12,Liberty Ave & Gross St,2023-12-21T17:15:08,57,52nd St & Butler St,MEMBER
1859,NORMAL,528,36,2023-12-21T17:01:23,Penn Ave & S Pacific Ave,2023-12-21T17:10:11,57,52nd St & Butler St,MEMBER
1860,NORMAL,160,13,2023-12-21T17:00:18,S Bouquet Ave & Sennott St,2023-12-21T17:02:58,10,Zulema St & Coltart Ave,MEMBER
1861,NORMAL,344,6,2023-12-21T16:58:18,10th St & Penn Ave,2023-12-21T17:04:02,58,W North Ave & Federal St,MEMBER
1862,NORMAL,256,1,2023-12-21T16:58:04,Pierce St & Summerlea St,2023-12-21T17:02:20,30,Shady Ave & Ellsworth Ave,MEMBER
1863,NORMAL,249,28,2023-12-21T16:55:29,Fifth Ave & S Bouquet St,2023-12-21T16:59:38,34,N Dithridge St & Centre Ave,MEMBER
1864,NORMAL,845,40,2023-12-21T16:54:08,7th St & Penn Ave,2023-12-21T17:08:13,34,N Dithridge St & Centre Ave,MEMBER
1865,NORMAL,714,9,2023-12-21T16:53:25,South Side Trail & S 4th St,2023-12-21T17:05:19,26,S 27th St & Sidney St. (Southside Works),MEMBER
1866,NORMAL,195,48,2023-12-21T16:52:46,S Millvale Ave & Centre Ave,2023-12-21T16:56:01,7,Liberty Ave & Gross St,MEMBER
1867,NORMAL,648,49,2023-12-21T16:46:38,Technology Dr & Bates St,2023-12-21T16:57:26,28,Fifth Ave & S Bouquet St,MEMBER
1868,NORMAL,804,39,2023-12-21T16:43:49,S 12th St & E Carson St,2023-12-21T16:57:13,6,10th St & Penn Ave,MEMBER
1869,NORMAL,607,13,2023-12-21T16:42:49,S Bouquet Ave & Sennott St,2023-12-21T16:52:56,15,Ivy St & Walnut St,MEMBER
1870,NORMAL,926,50,2023-12-21T16:41:34,Atwood St & Bates St,2023-12-21T16:57:00,26,S 27th St & Sidney St. (Southside Works),MEMBER
1871,NORMAL,557,12,2023-12-21T16:41:06,O'Hara St and University Place,2023-12-21T16:50:23,17,Taylor St & Liberty Ave,MEMBER
1872,NORMAL,80,28,2023-12-21T16:40:51,Fifth Ave & S Bouquet St,2023-12-21T16:42:11,13,S Bouquet Ave & Sennott St,MEMBER
1873,NORMAL,701,24,2023-12-21T16:40:18,Penn Ave & 33rd St,2023-12-21T16:51:59,28,Fifth Ave & S Bouquet St,MEMBER
1874,NORMAL,660,32,2023-12-21T16:39:07,Ross St & Fourth Ave,2023-12-21T16:50:07,26,S 27th St & Sidney St. (Southside Works),MEMBER
1875,NORMAL,411,22,2023-12-21T16:36:39,Forbes Ave & Market Square,2023-12-21T16:43:30,5,Allegheny Station,MEMBER
1876,NORMAL,628,13,2023-12-21T16:36:20,S Bouquet Ave & Sennott St,2023-12-21T16:46:48,48,S Millvale Ave & Centre Ave,MEMBER
1877,NORMAL,1089,49,2023-12-21T16:34:42,Technology Dr & Bates St,2023-12-21T16:52:51,9,South Side Trail & S 4th St,MEMBER
1878,NORMAL,251,9,2023-12-21T16:34:41,South Side Trail & S 4th St,2023-12-21T16:38:52,27,W Station Square Dr & Bessemer Court,MEMBER
1879,NORMAL,437,2,2023-12-21T16:33:12,Eliza Furnace Trail & Swineburne St,2023-12-21T16:40:29,26,S 27th St & Sidney St. (Southside Works),MEMBER
1880,FORCED_CLOSED,2,31,2023-12-21T16:30:17,First Ave & B St,2023-12-21T16:30:19,31,First Ave & B St,MEMBER
1881,NORMAL,667,28,2023-12-21T16:29:34,Fifth Ave & S Bouquet St,2023-12-21T16:40:41,17,Taylor St & Liberty Ave,MEMBER
1882,NORMAL,335,4,2023-12-21T16:27:07,Burns White Center at 3 Crossings,2023-12-21T16:32:42,6,10th St & Penn Ave,MEMBER
1883,NORMAL,226,51,2023-12-21T16:22:22,Coltart Ave & Forbes Ave,2023-12-21T16:26:08,20,Boulevard of the Allies & Parkview Ave,MEMBER
1884,NORMAL,1360,49,2023-12-21T16:22:00,Technology Dr & Bates St,2023-12-21T16:44:40,58,W North Ave & Federal St,MEMBER
1885,NORMAL,1214,15,2023-12-21T16:20:37,Ivy St & Walnut St,2023-12-21T16:40:51,15,Ivy St & Walnut St,MEMBER
1886,NORMAL,133,28,2023-12-21T16:17:36,Fifth Ave & S Bouquet St,2023-12-21T16:19:49,50,Atwood St & Bates St,MEMBER
1887,NORMAL,580,25,2023-12-21T16:17:36,Penn Ave & S Whitfield St,2023-12-21T16:27:16,11,Ellsworth Ave & N Neville St,MEMBER
1888,NORMAL,305,40,2023-12-21T16:17:27,7th St & Penn Ave,2023-12-21T16:22:32,18,21st St & Penn Ave,MEMBER
1889,NORMAL,339,26,2023-12-21T16:13:50,S 27th St & Sidney St. (Southside Works),2023-12-21T16:19:29,49,Technology Dr & Bates St,MEMBER
1890,NORMAL,811,39,2023-12-21T16:12:52,S 12th St & E Carson St,2023-12-21T16:26:23,21,Liberty Ave & Stanwix St,MEMBER
1891,GRACE_PERIOD,26,26,2023-12-21T16:12:37,S 27th St & Sidney St. (Southside Works),2023-12-21T16:13:03,26,S 27th St & Sidney St. (Southside Works),MEMBER
1892,GRACE_PERIOD,25,26,2023-12-21T16:11:41,S 27th St & Sidney St. (Southside Works),2023-12-21T16:12:06,26,S 27th St & Sidney St. (Southside Works),MEMBER
1893,NORMAL,687,28,2023-12-21T16:08:11,Fifth Ave & S Bouquet St,2023-12-21T16:19:38,37,S Negley Ave & Centre Ave,MEMBER
1894,FORCED_CLOSED,2,6,2023-12-21T15:48:01,10th St & Penn Ave,2023-12-21T15:48:03,40,7th St & Penn Ave,MEMBER
1895,FORCED_CLOSED,2,6,2023-12-21T15:40:10,10th St & Penn Ave,2023-12-21T15:40:12,40,7th St & Penn Ave,MEMBER
1896,NORMAL,693,29,2023-12-21T16:05:18,Forbes Ave & Schenley Dr,2023-12-21T16:16:51,7,Liberty Ave & Gross St,MEMBER
1897,NORMAL,186,9,2023-12-21T16:03:41,South Side Trail & S 4th St,2023-12-21T16:06:47,8,Glasshouse,MEMBER
1898,NORMAL,216,32,2023-12-21T16:00:44,Ross St & Fourth Ave,2023-12-21T16:04:20,22,Forbes Ave & Market Square,MEMBER
1899,NORMAL,63,8,2023-12-21T15:59:32,Glasshouse,2023-12-21T16:00:35,27,W Station Square Dr & Bessemer Court,MEMBER
1900,NORMAL,152,50,2023-12-21T15:55:58,Atwood St & Bates St,2023-12-21T15:58:30,28,Fifth Ave & S Bouquet St,MEMBER
1901,NORMAL,520,12,2023-12-21T15:55:41,O'Hara St and University Place,2023-12-21T16:04:21,20,Boulevard of the Allies & Parkview Ave,MEMBER
1902,NORMAL,301,29,2023-12-21T15:51:00,Forbes Ave & Schenley Dr,2023-12-21T15:56:01,20,Boulevard of the Allies & Parkview Ave,MEMBER
1903,NORMAL,320,10,2023-12-21T15:49:06,Zulema St & Coltart Ave,2023-12-21T15:54:26,12,O'Hara St and University Place,MEMBER
1904,NORMAL,1210,32,2023-12-21T15:40:58,Ross St & Fourth Ave,2023-12-21T16:01:08,19,42nd St & Butler St,MEMBER
1905,NORMAL,713,22,2023-12-21T15:35:08,Forbes Ave & Market Square,2023-12-21T15:47:01,39,S 12th St & E Carson St,MEMBER
1906,NORMAL,1017,11,2023-12-21T15:34:26,Ellsworth Ave & N Neville St,2023-12-21T15:51:23,20,Boulevard of the Allies & Parkview Ave,MEMBER
1907,NORMAL,1119,32,2023-12-21T15:31:06,Ross St & Fourth Ave,2023-12-21T15:49:45,40,7th St & Penn Ave,MEMBER
1908,NORMAL,292,20,2023-12-21T15:26:50,Boulevard of the Allies & Parkview Ave,2023-12-21T15:31:42,28,Fifth Ave & S Bouquet St,MEMBER
1909,NORMAL,547,6,2023-12-21T15:21:33,10th St & Penn Ave,2023-12-21T15:30:40,4,Burns White Center at 3 Crossings,MEMBER
1910,NORMAL,1116,41,2023-12-21T15:14:10,S 22nd St & Sidney St,2023-12-21T15:32:46,55,Brighton Rd & Pennsylvania Ave,MEMBER
1911,NORMAL,1088,13,2023-12-21T15:08:33,S Bouquet Ave & Sennott St,2023-12-21T15:26:41,16,Penn Ave & Putnam St (Bakery Square),MEMBER
1912,NORMAL,1273,22,2023-12-21T15:05:58,Forbes Ave & Market Square,2023-12-21T15:27:11,32,Ross St & Fourth Ave,MEMBER
1913,NORMAL,658,32,2023-12-21T15:00:57,Ross St & Fourth Ave,2023-12-21T15:11:55,3,Centre Ave & Addison St,MEMBER
1914,NORMAL,1400,47,2023-12-21T15:00:21,17th St & Penn Ave,2023-12-21T15:23:41,22,Forbes Ave & Market Square,MEMBER
1915,NORMAL,740,30,2023-12-21T14:56:40,Shady Ave & Ellsworth Ave,2023-12-21T15:09:00,28,Fifth Ave & S Bouquet St,MEMBER
1916,NORMAL,661,39,2023-12-21T14:53:37,S 12th St & E Carson St,2023-12-21T15:04:38,23,North Shore Trail & Fort Duquesne Bridge,MEMBER
1917,NORMAL,112,13,2023-12-21T14:51:24,S Bouquet Ave & Sennott St,2023-12-21T14:53:16,50,Atwood St & Bates St,MEMBER
1918,NORMAL,477,22,2023-12-21T14:49:29,Forbes Ave & Market Square,2023-12-21T14:57:26,47,17th St & Penn Ave,MEMBER
1919,NORMAL,1039,20,2023-12-21T14:34:03,Boulevard of the Allies & Parkview Ave,2023-12-21T14:51:22,48,S Millvale Ave & Centre Ave,MEMBER
1920,NORMAL,1212,31,2023-12-21T14:31:41,First Ave & B St,2023-12-21T14:51:53,58,W North Ave & Federal St,MEMBER
1921,NORMAL,697,12,2023-12-21T14:30:22,O'Hara St and University Place,2023-12-21T14:41:59,7,Liberty Ave & Gross St,CASUAL
1922,NORMAL,999,52,2023-12-21T14:24:44,Bedford Ave & Memory Ln,2023-12-21T14:41:23,8,Glasshouse,CASUAL
1923,NORMAL,389,12,2023-12-21T14:22:52,O'Hara St and University Place,2023-12-21T14:29:21,48,S Millvale Ave & Centre Ave,MEMBER
1924,NORMAL,967,25,2023-12-21T14:20:57,Penn Ave & S Whitfield St,2023-12-21T14:37:04,12,O'Hara St and University Place,MEMBER
1925,NORMAL,1421,40,2023-12-21T14:20:24,7th St & Penn Ave,2023-12-21T14:44:05,53,Centre Ave & Heldman St,MEMBER
1926,NORMAL,203,20,2023-12-21T14:20:09,Boulevard of the Allies & Parkview Ave,2023-12-21T14:23:32,13,S Bouquet Ave & Sennott St,MEMBER
1927,NORMAL,232,17,2023-12-21T14:13:06,Taylor St & Liberty Ave,2023-12-21T14:16:58,36,Penn Ave & S Pacific Ave,MEMBER
1928,NORMAL,221,13,2023-12-21T14:08:42,S Bouquet Ave & Sennott St,2023-12-21T14:12:23,20,Boulevard of the Allies & Parkview Ave,MEMBER
1929,NORMAL,554,24,2023-12-21T14:07:32,Penn Ave & 33rd St,2023-12-21T14:16:46,24,Penn Ave & 33rd St,MEMBER
1930,NORMAL,271,41,2023-12-21T13:49:08,S 22nd St & Sidney St,2023-12-21T13:53:39,26,S 27th St & Sidney St. (Southside Works),MEMBER
1931,NORMAL,255,28,2023-12-21T13:43:54,Fifth Ave & S Bouquet St,2023-12-21T13:48:09,20,Boulevard of the Allies & Parkview Ave,MEMBER
1932,NORMAL,724,28,2023-12-21T13:37:56,Fifth Ave & S Bouquet St,2023-12-21T13:50:00,22,Forbes Ave & Market Square,MEMBER
1933,NORMAL,488,13,2023-12-21T13:30:38,S Bouquet Ave & Sennott St,2023-12-21T13:38:46,49,Technology Dr & Bates St,MEMBER
1934,NORMAL,855,21,2023-12-21T13:26:47,Liberty Ave & Stanwix St,2023-12-21T13:41:02,41,S 22nd St & Sidney St,MEMBER
1935,NORMAL,498,47,2023-12-21T13:24:39,17th St & Penn Ave,2023-12-21T13:32:57,21,Liberty Ave & Stanwix St,MEMBER
1936,NORMAL,230,37,2023-12-21T13:21:27,S Negley Ave & Centre Ave,2023-12-21T13:25:17,15,Ivy St & Walnut St,MEMBER
1937,NORMAL,348,48,2023-12-21T13:09:27,S Millvale Ave & Centre Ave,2023-12-21T13:15:15,12,O'Hara St and University Place,MEMBER
1938,NORMAL,317,10,2023-12-21T13:09:01,Zulema St & Coltart Ave,2023-12-21T13:14:18,29,Forbes Ave & Schenley Dr,MEMBER
1939,NORMAL,403,48,2023-12-21T12:56:00,S Millvale Ave & Centre Ave,2023-12-21T13:02:43,28,Fifth Ave & S Bouquet St,MEMBER
1940,NORMAL,580,28,2023-12-21T12:55:51,Fifth Ave & S Bouquet St,2023-12-21T13:05:31,39,S 12th St & E Carson St,CASUAL
1941,NORMAL,301,10,2023-12-21T12:53:29,Zulema St & Coltart Ave,2023-12-21T12:58:30,28,Fifth Ave & S Bouquet St,MEMBER
1942,NORMAL,855,40,2023-12-21T12:52:00,7th St & Penn Ave,2023-12-21T13:06:15,35,Butler St & 36th St,MEMBER
1943,NORMAL,724,24,2023-12-21T12:36:02,Penn Ave & 33rd St,2023-12-21T12:48:06,24,Penn Ave & 33rd St,MEMBER
1944,NORMAL,1264,58,2023-12-21T12:34:47,W North Ave & Federal St,2023-12-21T12:55:51,49,Technology Dr & Bates St,MEMBER
1945,NORMAL,290,28,2023-12-21T12:30:33,Fifth Ave & S Bouquet St,2023-12-21T12:35:23,20,Boulevard of the Allies & Parkview Ave,MEMBER
1946,NORMAL,185,30,2023-12-21T12:21:49,Shady Ave & Ellsworth Ave,2023-12-21T12:24:54,16,Penn Ave & Putnam St (Bakery Square),MEMBER
1947,NORMAL,876,21,2023-12-21T12:20:57,Liberty Ave & Stanwix St,2023-12-21T12:35:33,18,21st St & Penn Ave,MEMBER
1948,NORMAL,1628,8,2023-12-21T12:18:37,Glasshouse,2023-12-21T12:45:45,17,Taylor St & Liberty Ave,MEMBER
1949,NORMAL,589,47,2023-12-21T11:44:17,17th St & Penn Ave,2023-12-21T11:54:06,22,Forbes Ave & Market Square,MEMBER
1950,NORMAL,150,34,2023-12-21T11:43:48,N Dithridge St & Centre Ave,2023-12-21T11:46:18,12,O'Hara St and University Place,MEMBER
1951,NORMAL,466,19,2023-12-21T11:35:25,42nd St & Butler St,2023-12-21T11:43:11,7,Liberty Ave & Gross St,MEMBER
1952,NORMAL,250,20,2023-12-21T11:34:29,Boulevard of the Allies & Parkview Ave,2023-12-21T11:38:39,28,Fifth Ave & S Bouquet St,MEMBER
1953,NORMAL,338,13,2023-12-21T11:23:32,S Bouquet Ave & Sennott St,2023-12-21T11:29:10,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
1954,NORMAL,123,50,2023-12-21T11:18:39,Atwood St & Bates St,2023-12-21T11:20:42,13,S Bouquet Ave & Sennott St,MEMBER
1955,NORMAL,465,30,2023-12-21T11:16:50,Shady Ave & Ellsworth Ave,2023-12-21T11:24:35,11,Ellsworth Ave & N Neville St,MEMBER
1956,NORMAL,531,12,2023-12-21T11:14:57,O'Hara St and University Place,2023-12-21T11:23:48,20,Boulevard of the Allies & Parkview Ave,MEMBER
1957,NORMAL,220,51,2023-12-21T11:13:36,Coltart Ave & Forbes Ave,2023-12-21T11:17:16,20,Boulevard of the Allies & Parkview Ave,MEMBER
1958,NORMAL,396,36,2023-12-21T11:12:54,Penn Ave & S Pacific Ave,2023-12-21T11:19:30,25,Penn Ave & S Whitfield St,MEMBER
1959,NORMAL,433,6,2023-12-21T11:10:26,10th St & Penn Ave,2023-12-21T11:17:39,18,21st St & Penn Ave,MEMBER
1960,NORMAL,566,12,2023-12-21T11:08:27,O'Hara St and University Place,2023-12-21T11:17:53,1,Pierce St & Summerlea St,MEMBER
1961,NORMAL,313,20,2023-12-21T11:01:57,Boulevard of the Allies & Parkview Ave,2023-12-21T11:07:10,13,S Bouquet Ave & Sennott St,MEMBER
1962,NORMAL,207,34,2023-12-21T11:00:24,N Dithridge St & Centre Ave,2023-12-21T11:03:51,12,O'Hara St and University Place,MEMBER
1963,NORMAL,1277,46,2023-12-21T11:00:00,N Braddock Ave & Frankstown Ave,2023-12-21T11:21:17,46,N Braddock Ave & Frankstown Ave,MEMBER
1964,NORMAL,121,51,2023-12-21T10:42:08,Coltart Ave & Forbes Ave,2023-12-21T10:44:09,10,Zulema St & Coltart Ave,MEMBER
1965,GRACE_PERIOD,8,24,2023-12-21T10:37:19,Penn Ave & 33rd St,2023-12-21T10:37:27,24,Penn Ave & 33rd St,MEMBER
1966,NORMAL,986,41,2023-12-21T10:31:36,S 22nd St & Sidney St,2023-12-21T10:48:02,48,S Millvale Ave & Centre Ave,MEMBER
1967,NORMAL,206,28,2023-12-21T10:27:46,Fifth Ave & S Bouquet St,2023-12-21T10:31:12,20,Boulevard of the Allies & Parkview Ave,MEMBER
1968,NORMAL,115,50,2023-12-21T09:56:57,Atwood St & Bates St,2023-12-21T09:58:52,13,S Bouquet Ave & Sennott St,MEMBER
1969,NORMAL,542,37,2023-12-21T09:52:26,S Negley Ave & Centre Ave,2023-12-21T10:01:28,12,O'Hara St and University Place,MEMBER
1970,NORMAL,577,28,2023-12-21T09:47:59,Fifth Ave & S Bouquet St,2023-12-21T09:57:36,49,Technology Dr & Bates St,MEMBER
1971,NORMAL,665,8,2023-12-21T09:46:22,Glasshouse,2023-12-21T09:57:27,26,S 27th St & Sidney St. (Southside Works),MEMBER
1972,NORMAL,478,30,2023-12-21T09:42:02,Shady Ave & Ellsworth Ave,2023-12-21T09:50:00,30,Shady Ave & Ellsworth Ave,MEMBER
1973,NORMAL,710,1,2023-12-21T09:38:33,Pierce St & Summerlea St,2023-12-21T09:50:23,28,Fifth Ave & S Bouquet St,MEMBER
1974,NORMAL,1284,58,2023-12-21T09:28:30,W North Ave & Federal St,2023-12-21T09:49:54,27,W Station Square Dr & Bessemer Court,CASUAL
1975,NORMAL,156,28,2023-12-21T09:28:28,Fifth Ave & S Bouquet St,2023-12-21T09:31:04,50,Atwood St & Bates St,MEMBER
1976,NORMAL,642,31,2023-12-21T09:27:48,First Ave & B St,2023-12-21T09:38:30,49,Technology Dr & Bates St,MEMBER
1977,NORMAL,417,7,2023-12-21T09:24:10,Liberty Ave & Gross St,2023-12-21T09:31:07,35,Butler St & 36th St,MEMBER
1978,NORMAL,474,48,2023-12-21T09:17:16,S Millvale Ave & Centre Ave,2023-12-21T09:25:10,12,O'Hara St and University Place,MEMBER
