_id,Closed Status,Duration,Start Station Id,Start Date,Start Station Name,End Date,End Station Id,End Station Name,Rider Type
812,NORMAL,696,20,2023-08-31T13:40:19,Boulevard of the Allies & Parkview Ave,2023-08-31T13:51:56,33,Schenley Dr & Schenley Dr Ext,CASUAL
813,NORMAL,310,38,2023-08-31T13:39:23,Allequippa St & Darragh St,2023-08-31T13:44:33,29,Forbes Ave & Schenley Dr,MEMBER
814,GRACE_PERIOD,21,20,2023-08-31T13:38:47,Boulevard of the Allies & Parkview Ave,2023-08-31T13:39:08,20,Boulevard of the Allies & Parkview Ave,CASUAL
815,NORMAL,508,7,2023-08-31T13:38:33,Liberty Ave & Gross St,2023-08-31T13:47:01,33,Schenley Dr & Schenley Dr Ext,MEMBER
816,NORMAL,308,13,2023-08-31T13:38:18,S Bouquet Ave & Sennott St,2023-08-31T13:43:27,33,Schenley Dr & Schenley Dr Ext,MEMBER
817,GRACE_PERIOD,22,20,2023-08-31T13:38:02,Boulevard of the Allies & Parkview Ave,2023-08-31T13:38:25,20,Boulevard of the Allies & Parkview Ave,CASUAL
818,NORMAL,253,11,2023-08-31T13:37:02,Ellsworth Ave & N Neville St,2023-08-31T13:41:15,33,Schenley Dr & Schenley Dr Ext,MEMBER
819,NORMAL,109,29,2023-08-31T13:36:36,Forbes Ave & Schenley Dr,2023-08-31T13:38:25,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
820,NORMAL,2681,54,2023-08-31T13:34:59,W Ohio St & Brighton Rd,2023-08-31T14:19:41,54,W Ohio St & Brighton Rd,CASUAL
821,NORMAL,2698,54,2023-08-31T13:34:45,W Ohio St & Brighton Rd,2023-08-31T14:19:43,54,W Ohio St & Brighton Rd,CASUAL
822,NORMAL,525,30,2023-08-31T13:34:37,Shady Ave & Ellsworth Ave,2023-08-31T13:43:22,17,Taylor St & Liberty Ave,MEMBER
823,NORMAL,422,29,2023-08-31T13:33:32,Forbes Ave & Schenley Dr,2023-08-31T13:40:34,20,Boulevard of the Allies & Parkview Ave,MEMBER
824,NORMAL,329,26,2023-08-31T13:33:13,S 27th St & Sidney St. (Southside Works),2023-08-31T13:38:42,49,Technology Dr & Bates St,CASUAL
825,NORMAL,231,12,2023-08-31T13:32:22,O'Hara St and University Place,2023-08-31T13:36:13,34,N Dithridge St & Centre Ave,MEMBER
826,NORMAL,1040,4,2023-08-31T13:29:55,Burns White Center at 3 Crossings,2023-08-31T13:47:16,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
827,NORMAL,364,51,2023-08-31T13:28:53,Coltart Ave & Forbes Ave,2023-08-31T13:34:57,12,O'Hara St and University Place,MEMBER
828,NORMAL,172,33,2023-08-31T13:27:02,Schenley Dr & Schenley Dr Ext,2023-08-31T13:29:54,13,S Bouquet Ave & Sennott St,MEMBER
829,NORMAL,226,34,2023-08-31T13:25:04,N Dithridge St & Centre Ave,2023-08-31T13:28:50,29,Forbes Ave & Schenley Dr,MEMBER
830,NORMAL,387,13,2023-08-31T13:21:05,S Bouquet Ave & Sennott St,2023-08-31T13:27:32,34,N Dithridge St & Centre Ave,MEMBER
831,NORMAL,1066,38,2023-08-31T13:20:51,Allequippa St & Darragh St,2023-08-31T13:38:37,20,Boulevard of the Allies & Parkview Ave,MEMBER
832,NORMAL,1214,18,2023-08-31T13:20:45,21st St & Penn Ave,2023-08-31T13:40:59,48,S Millvale Ave & Centre Ave,MEMBER
833,NORMAL,339,51,2023-08-31T13:20:36,Coltart Ave & Forbes Ave,2023-08-31T13:26:15,12,O'Hara St and University Place,MEMBER
834,NORMAL,208,13,2023-08-31T13:20:21,S Bouquet Ave & Sennott St,2023-08-31T13:23:49,10,Zulema St & Coltart Ave,MEMBER
835,NORMAL,289,59,2023-08-31T13:19:28,Forbes Ave at TCS Hall (CMU Campus),2023-08-31T13:24:17,12,O'Hara St and University Place,MEMBER
836,NORMAL,320,20,2023-08-31T13:17:38,Boulevard of the Allies & Parkview Ave,2023-08-31T13:22:58,33,Schenley Dr & Schenley Dr Ext,MEMBER
837,NORMAL,2020,4,2023-08-31T13:15:51,Burns White Center at 3 Crossings,2023-08-31T13:49:31,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
838,NORMAL,1923,4,2023-08-31T13:15:32,Burns White Center at 3 Crossings,2023-08-31T13:47:36,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
839,NORMAL,696,7,2023-08-31T13:15:05,Liberty Ave & Gross St,2023-08-31T13:26:41,4,Burns White Center at 3 Crossings,MEMBER
840,NORMAL,124,20,2023-08-31T13:15:12,Boulevard of the Allies & Parkview Ave,2023-08-31T13:17:16,50,Atwood St & Bates St,MEMBER
841,NORMAL,606,47,2023-08-31T13:15:11,17th St & Penn Ave,2023-08-31T13:25:17,24,Penn Ave & 33rd St,MEMBER
842,NORMAL,575,29,2023-08-31T13:13:34,Forbes Ave & Schenley Dr,2023-08-31T13:23:09,48,S Millvale Ave & Centre Ave,MEMBER
843,NORMAL,446,29,2023-08-31T13:13:11,Forbes Ave & Schenley Dr,2023-08-31T13:20:37,50,Atwood St & Bates St,MEMBER
844,NORMAL,754,12,2023-08-31T13:13:07,O'Hara St and University Place,2023-08-31T13:25:41,30,Shady Ave & Ellsworth Ave,MEMBER
845,NORMAL,1756,40,2023-08-31T13:13:04,7th St & Penn Ave,2023-08-31T13:42:20,18,21st St & Penn Ave,CASUAL
846,NORMAL,1754,40,2023-08-31T13:12:56,7th St & Penn Ave,2023-08-31T13:42:11,18,21st St & Penn Ave,CASUAL
847,NORMAL,263,50,2023-08-31T13:12:09,Atwood St & Bates St,2023-08-31T13:16:31,33,Schenley Dr & Schenley Dr Ext,MEMBER
848,NORMAL,1537,40,2023-08-31T13:11:00,7th St & Penn Ave,2023-08-31T13:36:37,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
849,NORMAL,1552,40,2023-08-31T13:10:52,7th St & Penn Ave,2023-08-31T13:36:44,23,North Shore Trail & Fort Duquesne Bridge,CASUAL
850,NORMAL,300,13,2023-08-31T13:10:24,S Bouquet Ave & Sennott St,2023-08-31T13:15:24,20,Boulevard of the Allies & Parkview Ave,MEMBER
851,NORMAL,1096,40,2023-08-31T13:09:45,7th St & Penn Ave,2023-08-31T13:28:01,19,42nd St & Butler St,CASUAL
852,NORMAL,6856,16,2023-08-31T13:09:37,Penn Ave & Putnam St (Bakery Square),2023-08-31T15:03:53,16,Penn Ave & Putnam St (Bakery Square),MEMBER
853,NORMAL,875,29,2023-08-31T13:09:26,Forbes Ave & Schenley Dr,2023-08-31T13:24:00,36,Penn Ave & S Pacific Ave,MEMBER
854,NORMAL,225,15,2023-08-31T13:09:09,Ivy St & Walnut St,2023-08-31T13:12:54,30,Shady Ave & Ellsworth Ave,MEMBER
855,NORMAL,1018,34,2023-08-31T13:08:29,N Dithridge St & Centre Ave,2023-08-31T13:25:27,30,Shady Ave & Ellsworth Ave,MEMBER
856,NORMAL,227,20,2023-08-31T13:07:36,Boulevard of the Allies & Parkview Ave,2023-08-31T13:11:24,13,S Bouquet Ave & Sennott St,MEMBER
857,NORMAL,1158,57,2023-08-31T13:06:59,52nd St & Butler St,2023-08-31T13:26:17,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
858,NORMAL,1011,24,2023-08-31T13:05:00,Penn Ave & 33rd St,2023-08-31T13:21:51,54,W Ohio St & Brighton Rd,MEMBER
859,NORMAL,144,10,2023-08-31T13:04:24,Zulema St & Coltart Ave,2023-08-31T13:06:48,51,Coltart Ave & Forbes Ave,MEMBER
860,NORMAL,243,38,2023-08-31T12:58:58,Allequippa St & Darragh St,2023-08-31T13:03:01,13,S Bouquet Ave & Sennott St,MEMBER
861,NORMAL,144,13,2023-08-31T12:58:30,S Bouquet Ave & Sennott St,2023-08-31T13:00:54,50,Atwood St & Bates St,MEMBER
862,NORMAL,3279,34,2023-08-31T12:57:26,N Dithridge St & Centre Ave,2023-08-31T13:52:05,34,N Dithridge St & Centre Ave,MEMBER
863,NORMAL,812,15,2023-08-31T12:57:22,Ivy St & Walnut St,2023-08-31T13:10:54,20,Boulevard of the Allies & Parkview Ave,MEMBER
864,NORMAL,619,38,2023-08-31T12:57:20,Allequippa St & Darragh St,2023-08-31T13:07:40,29,Forbes Ave & Schenley Dr,MEMBER
865,NORMAL,133,13,2023-08-31T12:57:10,S Bouquet Ave & Sennott St,2023-08-31T12:59:23,50,Atwood St & Bates St,MEMBER
866,NORMAL,4286,16,2023-08-31T12:55:45,Penn Ave & Putnam St (Bakery Square),2023-08-31T14:07:10,16,Penn Ave & Putnam St (Bakery Square),MEMBER
867,NORMAL,1540,35,2023-08-31T12:55:25,Butler St & 36th St,2023-08-31T13:21:05,26,S 27th St & Sidney St. (Southside Works),MEMBER
868,NORMAL,191,34,2023-08-31T12:54:41,N Dithridge St & Centre Ave,2023-08-31T12:57:52,12,O'Hara St and University Place,MEMBER
869,NORMAL,613,37,2023-08-31T12:53:50,S Negley Ave & Centre Ave,2023-08-31T13:04:03,12,O'Hara St and University Place,MEMBER
870,NORMAL,351,34,2023-08-31T12:53:42,N Dithridge St & Centre Ave,2023-08-31T12:59:33,13,S Bouquet Ave & Sennott St,MEMBER
871,NORMAL,325,13,2023-08-31T12:53:26,S Bouquet Ave & Sennott St,2023-08-31T12:58:51,51,Coltart Ave & Forbes Ave,MEMBER
872,NORMAL,253,38,2023-08-31T12:51:38,Allequippa St & Darragh St,2023-08-31T12:55:51,12,O'Hara St and University Place,MEMBER
873,NORMAL,268,33,2023-08-31T12:50:07,Schenley Dr & Schenley Dr Ext,2023-08-31T12:54:36,20,Boulevard of the Allies & Parkview Ave,MEMBER
874,NORMAL,733,30,2023-08-31T12:49:57,Shady Ave & Ellsworth Ave,2023-08-31T13:02:10,13,S Bouquet Ave & Sennott St,MEMBER
875,NORMAL,303,33,2023-08-31T12:48:57,Schenley Dr & Schenley Dr Ext,2023-08-31T12:54:01,20,Boulevard of the Allies & Parkview Ave,MEMBER
876,NORMAL,262,20,2023-08-31T12:47:38,Boulevard of the Allies & Parkview Ave,2023-08-31T12:52:00,13,S Bouquet Ave & Sennott St,MEMBER
877,NORMAL,1183,11,2023-08-31T12:46:48,Ellsworth Ave & N Neville St,2023-08-31T13:06:31,18,21st St & Penn Ave,MEMBER
878,NORMAL,654,22,2023-08-31T12:46:20,Forbes Ave & Market Square,2023-08-31T12:57:14,47,17th St & Penn Ave,MEMBER
879,GRACE_PERIOD,2,37,2023-08-31T12:46:10,S Negley Ave & Centre Ave,2023-08-31T12:46:12,37,S Negley Ave & Centre Ave,MEMBER
880,GRACE_PERIOD,6,37,2023-08-31T12:45:56,S Negley Ave & Centre Ave,2023-08-31T12:46:02,37,S Negley Ave & Centre Ave,MEMBER
881,NORMAL,541,29,2023-08-31T12:45:11,Forbes Ave & Schenley Dr,2023-08-31T12:54:12,15,Ivy St & Walnut St,MEMBER
882,NORMAL,855,55,2023-08-31T12:43:23,Brighton Rd & Pennsylvania Ave,2023-08-31T12:57:38,31,First Ave & B St,CASUAL
883,NORMAL,384,51,2023-08-31T12:42:02,Coltart Ave & Forbes Ave,2023-08-31T12:48:25,38,Allequippa St & Darragh St,MEMBER
884,NORMAL,898,3,2023-08-31T12:41:52,Centre Ave & Addison St,2023-08-31T12:56:50,35,Butler St & 36th St,MEMBER
885,NORMAL,113,50,2023-08-31T12:41:45,Atwood St & Bates St,2023-08-31T12:43:37,13,S Bouquet Ave & Sennott St,MEMBER
886,NORMAL,381,13,2023-08-31T12:40:32,S Bouquet Ave & Sennott St,2023-08-31T12:46:53,34,N Dithridge St & Centre Ave,MEMBER
887,NORMAL,307,20,2023-08-31T12:40:12,Boulevard of the Allies & Parkview Ave,2023-08-31T12:45:19,29,Forbes Ave & Schenley Dr,MEMBER
888,NORMAL,379,20,2023-08-31T12:39:14,Boulevard of the Allies & Parkview Ave,2023-08-31T12:45:33,29,Forbes Ave & Schenley Dr,MEMBER
889,NORMAL,428,48,2023-08-31T12:38:40,S Millvale Ave & Centre Ave,2023-08-31T12:45:48,12,O'Hara St and University Place,MEMBER
890,NORMAL,187,16,2023-08-31T12:38:36,Penn Ave & Putnam St (Bakery Square),2023-08-31T12:41:43,30,Shady Ave & Ellsworth Ave,MEMBER
891,NORMAL,1568,13,2023-08-31T12:37:09,S Bouquet Ave & Sennott St,2023-08-31T13:03:17,10,Zulema St & Coltart Ave,CASUAL
892,GRACE_PERIOD,25,13,2023-08-31T12:36:38,S Bouquet Ave & Sennott St,2023-08-31T12:37:03,13,S Bouquet Ave & Sennott St,CASUAL
893,NORMAL,348,34,2023-08-31T12:35:50,N Dithridge St & Centre Ave,2023-08-31T12:41:38,13,S Bouquet Ave & Sennott St,MEMBER
894,NORMAL,380,10,2023-08-31T12:35:41,Zulema St & Coltart Ave,2023-08-31T12:42:02,29,Forbes Ave & Schenley Dr,MEMBER
895,NORMAL,678,12,2023-08-31T12:35:40,O'Hara St and University Place,2023-08-31T12:46:58,38,Allequippa St & Darragh St,MEMBER
896,NORMAL,548,59,2023-08-31T12:35:13,Forbes Ave at TCS Hall (CMU Campus),2023-08-31T12:44:21,15,Ivy St & Walnut St,MEMBER
897,NORMAL,471,20,2023-08-31T12:34:15,Boulevard of the Allies & Parkview Ave,2023-08-31T12:42:07,29,Forbes Ave & Schenley Dr,MEMBER
898,NORMAL,430,20,2023-08-31T12:33:47,Boulevard of the Allies & Parkview Ave,2023-08-31T12:40:57,38,Allequippa St & Darragh St,MEMBER
899,NORMAL,338,20,2023-08-31T12:33:35,Boulevard of the Allies & Parkview Ave,2023-08-31T12:39:13,13,S Bouquet Ave & Sennott St,MEMBER
900,NORMAL,260,10,2023-08-31T12:32:53,Zulema St & Coltart Ave,2023-08-31T12:37:13,13,S Bouquet Ave & Sennott St,MEMBER
901,NORMAL,258,10,2023-08-31T12:32:51,Zulema St & Coltart Ave,2023-08-31T12:37:09,13,S Bouquet Ave & Sennott St,MEMBER
902,NORMAL,460,13,2023-08-31T12:32:36,S Bouquet Ave & Sennott St,2023-08-31T12:40:16,34,N Dithridge St & Centre Ave,MEMBER
903,NORMAL,364,12,2023-08-31T12:32:31,O'Hara St and University Place,2023-08-31T12:38:35,34,N Dithridge St & Centre Ave,MEMBER
904,NORMAL,359,29,2023-08-31T12:32:28,Forbes Ave & Schenley Dr,2023-08-31T12:38:27,20,Boulevard of the Allies & Parkview Ave,MEMBER
905,NORMAL,394,51,2023-08-31T12:30:36,Coltart Ave & Forbes Ave,2023-08-31T12:37:10,38,Allequippa St & Darragh St,MEMBER
906,NORMAL,510,11,2023-08-31T12:28:47,Ellsworth Ave & N Neville St,2023-08-31T12:37:18,38,Allequippa St & Darragh St,MEMBER
907,NORMAL,179,50,2023-08-31T12:28:08,Atwood St & Bates St,2023-08-31T12:31:07,13,S Bouquet Ave & Sennott St,MEMBER
908,NORMAL,387,34,2023-08-31T12:26:50,N Dithridge St & Centre Ave,2023-08-31T12:33:16,29,Forbes Ave & Schenley Dr,MEMBER
909,NORMAL,257,13,2023-08-31T12:25:41,S Bouquet Ave & Sennott St,2023-08-31T12:29:57,20,Boulevard of the Allies & Parkview Ave,MEMBER
910,NORMAL,234,10,2023-08-31T12:25:33,Zulema St & Coltart Ave,2023-08-31T12:29:27,13,S Bouquet Ave & Sennott St,MEMBER
911,NORMAL,211,13,2023-08-31T12:25:31,S Bouquet Ave & Sennott St,2023-08-31T12:29:02,10,Zulema St & Coltart Ave,MEMBER
912,NORMAL,479,29,2023-08-31T12:25:31,Forbes Ave & Schenley Dr,2023-08-31T12:33:30,37,S Negley Ave & Centre Ave,MEMBER
913,NORMAL,1275,51,2023-08-31T12:25:30,Coltart Ave & Forbes Ave,2023-08-31T12:46:45,36,Penn Ave & S Pacific Ave,MEMBER
914,NORMAL,289,59,2023-08-31T12:25:15,Forbes Ave at TCS Hall (CMU Campus),2023-08-31T12:30:04,34,N Dithridge St & Centre Ave,MEMBER
915,GRACE_PERIOD,23,13,2023-08-31T12:24:35,S Bouquet Ave & Sennott St,2023-08-31T12:24:58,13,S Bouquet Ave & Sennott St,MEMBER
916,NORMAL,421,20,2023-08-31T12:24:07,Boulevard of the Allies & Parkview Ave,2023-08-31T12:31:08,29,Forbes Ave & Schenley Dr,MEMBER
917,NORMAL,329,12,2023-08-31T12:23:29,O'Hara St and University Place,2023-08-31T12:28:58,50,Atwood St & Bates St,MEMBER
918,NORMAL,306,13,2023-08-31T12:23:06,S Bouquet Ave & Sennott St,2023-08-31T12:28:12,20,Boulevard of the Allies & Parkview Ave,MEMBER
919,NORMAL,605,13,2023-08-31T12:22:52,S Bouquet Ave & Sennott St,2023-08-31T12:32:57,10,Zulema St & Coltart Ave,MEMBER
920,NORMAL,442,29,2023-08-31T12:20:58,Forbes Ave & Schenley Dr,2023-08-31T12:28:20,20,Boulevard of the Allies & Parkview Ave,MEMBER
921,NORMAL,203,13,2023-08-31T12:20:35,S Bouquet Ave & Sennott St,2023-08-31T12:23:59,20,Boulevard of the Allies & Parkview Ave,MEMBER
922,NORMAL,768,25,2023-08-31T12:20:35,Penn Ave & S Whitfield St,2023-08-31T12:33:23,12,O'Hara St and University Place,MEMBER
923,NORMAL,318,29,2023-08-31T12:20:11,Forbes Ave & Schenley Dr,2023-08-31T12:25:28,20,Boulevard of the Allies & Parkview Ave,MEMBER
924,NORMAL,321,34,2023-08-31T12:19:56,N Dithridge St & Centre Ave,2023-08-31T12:25:17,33,Schenley Dr & Schenley Dr Ext,MEMBER
925,NORMAL,234,12,2023-08-31T12:19:57,O'Hara St and University Place,2023-08-31T12:23:51,34,N Dithridge St & Centre Ave,MEMBER
926,NORMAL,5573,16,2023-08-31T12:18:37,Penn Ave & Putnam St (Bakery Square),2023-08-31T13:51:30,48,S Millvale Ave & Centre Ave,CASUAL
927,NORMAL,294,34,2023-08-31T12:18:30,N Dithridge St & Centre Ave,2023-08-31T12:23:24,12,O'Hara St and University Place,MEMBER
928,NORMAL,5582,16,2023-08-31T12:18:23,Penn Ave & Putnam St (Bakery Square),2023-08-31T13:51:26,48,S Millvale Ave & Centre Ave,CASUAL
929,NORMAL,287,29,2023-08-31T12:17:30,Forbes Ave & Schenley Dr,2023-08-31T12:22:17,10,Zulema St & Coltart Ave,MEMBER
930,NORMAL,194,34,2023-08-31T12:16:55,N Dithridge St & Centre Ave,2023-08-31T12:20:08,12,O'Hara St and University Place,MEMBER
931,NORMAL,289,50,2023-08-31T12:15:22,Atwood St & Bates St,2023-08-31T12:20:11,29,Forbes Ave & Schenley Dr,MEMBER
932,NORMAL,403,13,2023-08-31T12:15:11,S Bouquet Ave & Sennott St,2023-08-31T12:21:54,34,N Dithridge St & Centre Ave,MEMBER
933,NORMAL,886,4,2023-08-31T12:14:44,Burns White Center at 3 Crossings,2023-08-31T12:29:30,7,Liberty Ave & Gross St,MEMBER
934,NORMAL,536,12,2023-08-31T12:12:33,O'Hara St and University Place,2023-08-31T12:21:29,17,Taylor St & Liberty Ave,MEMBER
935,NORMAL,439,7,2023-08-31T12:11:47,Liberty Ave & Gross St,2023-08-31T12:19:06,11,Ellsworth Ave & N Neville St,MEMBER
936,NORMAL,413,10,2023-08-31T12:12:18,Zulema St & Coltart Ave,2023-08-31T12:19:11,12,O'Hara St and University Place,MEMBER
937,NORMAL,394,10,2023-08-31T12:10:07,Zulema St & Coltart Ave,2023-08-31T12:16:41,29,Forbes Ave & Schenley Dr,MEMBER
938,NORMAL,1011,32,2023-08-31T12:09:23,Ross St & Fourth Ave,2023-08-31T12:26:14,55,Brighton Rd & Pennsylvania Ave,CASUAL
939,NORMAL,977,26,2023-08-31T12:08:36,S 27th St & Sidney St. (Southside Works),2023-08-31T12:24:53,8,Glasshouse,MEMBER
940,NORMAL,292,20,2023-08-31T12:06:37,Boulevard of the Allies & Parkview Ave,2023-08-31T12:11:29,13,S Bouquet Ave & Sennott St,MEMBER
941,NORMAL,131,12,2023-08-31T12:06:25,O'Hara St and University Place,2023-08-31T12:08:37,29,Forbes Ave & Schenley Dr,MEMBER
942,NORMAL,1044,24,2023-08-31T12:06:20,Penn Ave & 33rd St,2023-08-31T12:23:43,3,Centre Ave & Addison St,MEMBER
943,NORMAL,1069,36,2023-08-31T12:05:24,Penn Ave & S Pacific Ave,2023-08-31T12:23:13,51,Coltart Ave & Forbes Ave,MEMBER
944,NORMAL,321,12,2023-08-31T12:05:19,O'Hara St and University Place,2023-08-31T12:10:40,29,Forbes Ave & Schenley Dr,MEMBER
945,NORMAL,617,12,2023-08-31T12:04:56,O'Hara St and University Place,2023-08-31T12:15:12,34,N Dithridge St & Centre Ave,MEMBER
946,NORMAL,334,50,2023-08-31T12:04:10,Atwood St & Bates St,2023-08-31T12:09:44,49,Technology Dr & Bates St,MEMBER
947,NORMAL,740,12,2023-08-31T12:03:25,O'Hara St and University Place,2023-08-31T12:15:46,17,Taylor St & Liberty Ave,MEMBER
948,NORMAL,1304,50,2023-08-31T12:02:35,Atwood St & Bates St,2023-08-31T12:24:18,50,Atwood St & Bates St,MEMBER
949,NORMAL,586,13,2023-08-31T12:02:33,S Bouquet Ave & Sennott St,2023-08-31T12:12:19,49,Technology Dr & Bates St,MEMBER
950,GRACE_PERIOD,21,50,2023-08-31T12:01:59,Atwood St & Bates St,2023-08-31T12:02:20,50,Atwood St & Bates St,MEMBER
951,NORMAL,673,13,2023-08-31T12:00:59,S Bouquet Ave & Sennott St,2023-08-31T12:12:12,49,Technology Dr & Bates St,MEMBER
952,GRACE_PERIOD,30,50,2023-08-31T12:00:54,Atwood St & Bates St,2023-08-31T12:01:24,50,Atwood St & Bates St,MEMBER
953,NORMAL,898,10,2023-08-31T11:58:34,Zulema St & Coltart Ave,2023-08-31T12:13:32,10,Zulema St & Coltart Ave,MEMBER
954,NORMAL,340,20,2023-08-31T11:56:47,Boulevard of the Allies & Parkview Ave,2023-08-31T12:02:28,29,Forbes Ave & Schenley Dr,MEMBER
955,NORMAL,322,29,2023-08-31T11:56:16,Forbes Ave & Schenley Dr,2023-08-31T12:01:38,10,Zulema St & Coltart Ave,MEMBER
956,NORMAL,238,13,2023-08-31T11:55:37,S Bouquet Ave & Sennott St,2023-08-31T11:59:35,50,Atwood St & Bates St,MEMBER
957,NORMAL,315,12,2023-08-31T11:55:09,O'Hara St and University Place,2023-08-31T12:00:24,50,Atwood St & Bates St,MEMBER
958,NORMAL,178,29,2023-08-31T11:54:57,Forbes Ave & Schenley Dr,2023-08-31T11:57:54,13,S Bouquet Ave & Sennott St,MEMBER
959,NORMAL,200,13,2023-08-31T11:53:35,S Bouquet Ave & Sennott St,2023-08-31T11:56:55,33,Schenley Dr & Schenley Dr Ext,MEMBER
960,NORMAL,466,29,2023-08-31T11:53:21,Forbes Ave & Schenley Dr,2023-08-31T12:01:07,34,N Dithridge St & Centre Ave,MEMBER
961,NORMAL,253,33,2023-08-31T11:52:51,Schenley Dr & Schenley Dr Ext,2023-08-31T11:57:03,20,Boulevard of the Allies & Parkview Ave,MEMBER
962,NORMAL,487,34,2023-08-31T11:49:19,N Dithridge St & Centre Ave,2023-08-31T11:57:26,13,S Bouquet Ave & Sennott St,MEMBER
963,NORMAL,1525,13,2023-08-31T11:49:02,S Bouquet Ave & Sennott St,2023-08-31T12:14:27,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
964,NORMAL,162,10,2023-08-31T11:48:15,Zulema St & Coltart Ave,2023-08-31T11:50:57,13,S Bouquet Ave & Sennott St,MEMBER
965,NORMAL,263,13,2023-08-31T11:47:00,S Bouquet Ave & Sennott St,2023-08-31T11:51:23,59,Forbes Ave at TCS Hall (CMU Campus),MEMBER
966,NORMAL,455,12,2023-08-31T11:45:48,O'Hara St and University Place,2023-08-31T11:53:23,50,Atwood St & Bates St,MEMBER
967,NORMAL,343,33,2023-08-31T11:44:02,Schenley Dr & Schenley Dr Ext,2023-08-31T11:49:45,20,Boulevard of the Allies & Parkview Ave,MEMBER
968,NORMAL,389,20,2023-08-31T11:43:26,Boulevard of the Allies & Parkview Ave,2023-08-31T11:49:55,29,Forbes Ave & Schenley Dr,MEMBER
969,NORMAL,443,20,2023-08-31T11:41:51,Boulevard of the Allies & Parkview Ave,2023-08-31T11:49:14,29,Forbes Ave & Schenley Dr,MEMBER
970,NORMAL,1225,49,2023-08-31T11:40:28,Technology Dr & Bates St,2023-08-31T12:00:54,8,Glasshouse,CASUAL
971,NORMAL,978,12,2023-08-31T11:40:26,O'Hara St and University Place,2023-08-31T11:56:44,51,Coltart Ave & Forbes Ave,MEMBER
972,NORMAL,572,15,2023-08-31T11:39:42,Ivy St & Walnut St,2023-08-31T11:49:14,29,Forbes Ave & Schenley Dr,MEMBER
973,NORMAL,582,15,2023-08-31T11:39:10,Ivy St & Walnut St,2023-08-31T11:48:53,12,O'Hara St and University Place,MEMBER
974,NORMAL,1287,49,2023-08-31T11:39:08,Technology Dr & Bates St,2023-08-31T12:00:35,8,Glasshouse,CASUAL
975,NORMAL,128,13,2023-08-31T11:39:05,S Bouquet Ave & Sennott St,2023-08-31T11:41:13,50,Atwood St & Bates St,MEMBER
976,GRACE_PERIOD,48,49,2023-08-31T11:38:58,Technology Dr & Bates St,2023-08-31T11:39:45,49,Technology Dr & Bates St,CASUAL
977,NORMAL,597,48,2023-08-31T11:35:56,S Millvale Ave & Centre Ave,2023-08-31T11:45:53,13,S Bouquet Ave & Sennott St,MEMBER
978,NORMAL,823,25,2023-08-31T11:34:25,Penn Ave & S Whitfield St,2023-08-31T11:48:09,29,Forbes Ave & Schenley Dr,MEMBER
979,NORMAL,583,15,2023-08-31T11:33:35,Ivy St & Walnut St,2023-08-31T11:43:18,12,O'Hara St and University Place,MEMBER
980,NORMAL,1080,29,2023-08-31T11:33:05,Forbes Ave & Schenley Dr,2023-08-31T11:51:05,33,Schenley Dr & Schenley Dr Ext,MEMBER
981,NORMAL,549,19,2023-08-31T11:30:31,42nd St & Butler St,2023-08-31T11:39:40,7,Liberty Ave & Gross St,MEMBER
982,NORMAL,505,15,2023-08-31T11:30:02,Ivy St & Walnut St,2023-08-31T11:38:27,48,S Millvale Ave & Centre Ave,MEMBER
983,NORMAL,347,48,2023-08-31T11:29:21,S Millvale Ave & Centre Ave,2023-08-31T11:35:08,29,Forbes Ave & Schenley Dr,MEMBER
984,NORMAL,1032,39,2023-08-31T11:23:02,S 12th St & E Carson St,2023-08-31T11:40:14,13,S Bouquet Ave & Sennott St,MEMBER
985,NORMAL,317,12,2023-08-31T11:22:08,O'Hara St and University Place,2023-08-31T11:27:26,48,S Millvale Ave & Centre Ave,MEMBER
986,NORMAL,176,18,2023-08-31T11:20:38,21st St & Penn Ave,2023-08-31T11:23:34,4,Burns White Center at 3 Crossings,MEMBER
987,NORMAL,235,13,2023-08-31T11:16:45,S Bouquet Ave & Sennott St,2023-08-31T11:20:40,20,Boulevard of the Allies & Parkview Ave,MEMBER
988,NORMAL,231,29,2023-08-31T11:16:16,Forbes Ave & Schenley Dr,2023-08-31T11:20:07,10,Zulema St & Coltart Ave,MEMBER
989,NORMAL,293,29,2023-08-31T11:15:21,Forbes Ave & Schenley Dr,2023-08-31T11:20:14,20,Boulevard of the Allies & Parkview Ave,MEMBER
990,NORMAL,310,29,2023-08-31T11:14:41,Forbes Ave & Schenley Dr,2023-08-31T11:19:51,20,Boulevard of the Allies & Parkview Ave,MEMBER
991,NORMAL,583,7,2023-08-31T11:11:49,Liberty Ave & Gross St,2023-08-31T11:21:32,12,O'Hara St and University Place,MEMBER
992,NORMAL,460,20,2023-08-31T11:11:40,Boulevard of the Allies & Parkview Ave,2023-08-31T11:19:20,29,Forbes Ave & Schenley Dr,MEMBER
